10000   100000
 9796    3714      42
  522    6207      44
 9432    7497      14
 9477    5485      46
 8602    1130      20
 9266    4526      40
  172    1941      11
 6597    7347      42
 7380    2689      19
  621    2934      24
 4334     675       3
  540    4520      50
 4388    6435      21
 9872    4730       4
 1002    4801      30
 1879    8141      34
 3819    5153       1
 7517    6846      24
  205    8465      20
 9490    3390      49
 6516     342      21
 7388    9793       4
 3822    9765      45
 4904    9168      32
 6056    4399       6
 4196    8232       9
 5701    7683      37
 2546    3656       7
 1010    2578      23
 4399    8878      29
 1092    5799      18
 7236    7052      33
 7000    1549      20
 6167     432      44
  566    9187      49
 5149    5295       4
 2831    9633       2
 2839    7789       2
 5416    9813      49
 4293    2041       9
   91    3758       9
 3495    8343       1
 1395     314      38
 1826    2459      38
 7365    9507       6
 2659    8963      21
 2292    2614      22
 6432    8317       4
 6245    6565      42
 4637    2175       7
 8395    2184       2
 3089    9636      44
 3402     675      38
 5861    2362      32
 1719    6568      10
  681    7690      24
 3294    3961      34
 7962    9415      27
 4527    4058       9
 3053    4117       5
 1588    8468      41
 7575    5613      37
 8250    9901      27
  611    1934      29
 3530    5793      41
 1220    3368       9
 1532    3602      40
 7298    2478      35
 1356    4138      47
 5472    2042      25
  291     935      27
 5903    4573      15
 2155    7652      39
 4089    7780      38
 6233    6472       1
 9601    6882      30
 3202    1621       1
 2031    2358      33
 6169    4704      30
 4562    7928      37
 1848     556      10
 6421    8420       2
  424     211       7
 8203    3898      11
 1026     900       1
 7907    5080      34
 5880    6830      36
 8237    6464      39
 2940    7044      19
 7219    1682      37
 7774    1792      49
 2546    8543      46
 2756    3901      18
 3005    5062      41
 3905    3014      45
 8984     847      22
 2165     984      29
 8629    4322       8
 2024    9691      46
   57    7579      37
 1848    3677       5
 6743    7975      30
  643    5044      25
 2056    2537      30
 5070    4583      35
 2268    7655      41
 3252    4985      24
 3925    8194      40
 3615    9639      20
 1194    6727      45
 1222    4681       2
 5548    6760      49
 6944    7737      43
 9480    5116      38
  414    1852      43
 4420    2492      14
 5756    8467      32
 3949    6607      35
 9939    6078       9
 6665    7573      26
 7697    9124      19
  809    8874      42
 8545    5367      42
   12    8854      35
 1864     748      16
 4355    7712      31
 2822    3295       1
 5780    8481       6
 1857    1239       7
 9429    3964      45
 4904    4234      12
 3778    2078      10
 9144    5469      18
 4349    5803      14
 1448    8320      26
 5511    1250      39
 5157    8600      45
 3637    8058      16
 4876    1464      47
 5191    1160       6
 5777    7521      36
 7854    7931      40
 3322    5500      17
 5476    1614      12
  147    7739      12
 1396    2079       9
 6348     773      22
 4405    8641      28
 2220    2287      15
 3379    4142      42
  900    1778      32
 5182     669       8
  681    6985      13
 8646    8796      36
 6384    1307      11
 8462    1617       9
 9235    7438       5
 4227    4768       4
 6513    9382      10
 7007    5223      29
 5136    2606       7
 5804    5766       8
 2788    6778      41
 7935    7464      24
 5593    9976      19
 3561    8987       3
 7351    9393      16
 2118    6146       2
 1499    3655      28
 3073    9735      43
 2030    9193      49
 7795    9551      36
  925    7793      39
 4740    6716      28
 1067    4285      14
   53    4589       6
 9445    3354      18
 5590    4058      18
 5596    2635      35
 5330     429      33
 4523    8877       7
  425    5164      37
 8217     902      31
 4933    2131       7
 5569    1294      46
  157    2401      13
 9862    7069      15
 3919    9086      12
 2906    3221       3
 3334    5205      49
 8563     262      30
 3726    3700       4
  980    4932      28
 3110    7089      47
  756    3984      31
 3156    8298      49
  224    2665       7
 5662    6476      18
 8882    2228      39
  438    9928      46
 7051    2958      31
  750    3213      45
 5682    3893      23
 2770    2789       2
 3105    2969      13
 7755    5069      18
 6771    7325      24
 3246    5794      49
 1825    4534      10
 1753    6179      43
 1062    3862      33
 4274     106      33
 8166    2780      35
 7306      81      16
 6626    3196      37
 1694     713      43
 5370    7738      49
 1164    4987      19
 2049    4248      16
 4580    8743      41
 8441    3675      45
 4898    2009       8
 7678    1093      31
 4110    2210      49
 7305    6096       6
 8018    5791      32
 2107    3239      27
 7093    3810      47
 7693    7625      12
 2787    3265      10
 2813    3361      39
 4821    4518      29
 2266    6301      29
 4475    2601       6
 6923    6206      15
 9065    6437      20
 2303    4714      39
 6112    4712      45
   89    5873      40
 3353    9082      34
 3066    3223      20
 7583    9451      34
 3883    3281       4
 6483    8436      21
 2689    4053      46
 5477    6974      20
 6542    4264      34
 1253    3660      38
 7125     149       2
 2559    7034      40
 5781    6705      44
 5231    9188       9
 4864    2844      44
 3299    8764      28
 3703    5511      13
  676    9180       3
 4939    8265      29
 4951    6005      21
 5099    9856      23
 8485     147      50
 5189     142       8
 4377    3203      38
 7220    3846      20
 2335    1075      33
 7846    4787      34
 3377    7539      36
 1642    2120      14
 3998    6890       4
  205    9264       4
 6703    5115       5
 6844    7172      39
 6398    1361      29
  243     781       5
 7670    1415      26
 2456    5348      11
 9995    9336       6
 8466     351      34
 1707    6304      27
 7322    3560      24
 2437    5914      28
 5960    3104      30
 7321    5482      26
 4453    2237      23
 5867    8914      18
 7567    1574      37
 3254    8431      42
 3604    8665      38
 6259    6891       5
 9818    9115      11
 5731    7894      33
 8834    3376      19
 4316    5701      28
 2904    4423      50
 1817    6092       2
 3391    9078      21
 8173     872      39
 6837    9011      44
   80    5616      47
 5546    3926       5
 3439    9558      25
 6814    3978       5
 8866    8006      41
 9641    2057       8
 5732    4209      11
 1162    4931      27
 2033    9571      19
 1043    7464      42
 3010    5312      30
 6936    9418       9
 2845    3342       4
 6823    2997      45
 1180    4189       8
 3236    9696      26
 3796    8106      16
 8726    4684      49
 8296    1005      10
 2111    9146      42
 7422    6827      37
 6840    8236      48
  181    1541      33
 9529    8285      30
 3717    8195       2
 9764    6970      33
 4221    1737      18
 8905    2235      14
 9909     247      41
 5406    3938      39
 2232    1376      49
 6819    1824      23
 8360    5558      12
 6644    2137      44
 4838    1890      23
 8159    2822      41
 9895    3342       7
 8482    1305      27
 8728     697      31
 9017    8385      41
  393    4536      48
 8568    4460      30
  477    4871      48
 8966    8166       7
 7207    4638       3
 6381    7531      40
 9722     187       1
 7378    7063      45
 8074    9196      28
 2811    7588       5
 3698    1386      22
 8157    3767      16
 9379    6614      35
 7544    4173      11
 8534    8375      28
 6064    3766      35
 2602    7316      15
 6016    7113      36
 1563    5390      15
 5503    8747      40
 6888    4768      50
  654    3885      49
 3619    1569       5
 7791    6081      35
 2517    9559      29
 2635    6595      12
 6302      11      27
 9766    6796      30
 5156    3662      45
 3902    8601      10
 5021    6351      12
 8905     501      49
 6825    2808       4
 2905    4492      24
 8815    3720      15
 5409    7833      33
 5419    4361      19
 8566    3490      21
 2227    4987      36
  828    8046      43
 3530    2959      46
  382    8407      16
 3189    7212      22
 7681    9635      46
 7752    6201       1
 5585    1636      17
 9945    9704      26
 9787     426      46
 4773     914      12
 2818    6556      40
 5776    8804      19
  534    6071      50
 4097    2243      32
 3731    5238      22
 6284    7490       2
 7919    4909       4
 3974    1384      40
  752    5981      36
 1665    9144      22
 4572    4534      44
 3375    3454      13
 9446    5904      40
 8040    5087      23
 9629    7458      21
 3471    3862       4
 8379    8017      37
 6114    7756       7
 2094    3791      32
 1238    5965      33
 5771    6558      49
 5576    2673      21
 7831    4562      47
 2917    3337      44
 6727    6207      33
  588    9160      14
 8604    4748      34
 2711    4606      12
 2853    8438      25
 8817    9372      20
 1727    1971       7
 4399    5493      29
 8960    2389       5
 8648    1435      35
 4855    8519       4
  366    5232      30
 1466    5415      19
 6071     328      24
  860    1354      34
  232    4474      38
 2202    8830       7
 7694    1661      33
 6434    3715      33
 4220    9951      42
 2739    5456      42
 7970    1335      46
 9737     505      13
 6416    8278      28
 7770    5113       1
 8595    1153      10
 3776    6009      41
 5436    2591      44
 5502    9923      37
 5453    2566      23
 7260    3857      42
 8595    6354      32
 5451    5569       4
   81    9896      40
 5193    6646       7
 6345    4256      28
 2353    8448      22
 1295    4842      48
 7569    5280      33
 6487    2152      37
 6695    9596      41
 9401    9777      50
 4969    4280      46
 4864    4871      47
 7862    8230      27
 8469    9357      21
 6916    9079      18
 1757    8928      20
 7037    4212      17
 5540    4998      37
